system:index,date,station_id,station_name,sub_surface_runoff_sum,surface_runoff_sum,total_precipitation_sum,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
20240707_0_0,2024-07-07,st-2,Sundarijal,0.0015702620148658752,0.003596693277359009,0.012376755475997925,0.42465972900390625,0.4253387451171875,0.42589441935221356,0.40662384033203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240707_1_0,2024-07-07,st-3,Gokarna,0.0013514235615730286,0.001172572374343872,0.010544002056121826,0.42439715067545575,0.42530186971028644,0.4254595438639323,0.3966655731201172,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240707_2_0,2024-07-07,st-5,Pashupati,7.972121238708496E-4,0.002867072820663452,0.011272311210632324,0.42464955647786456,0.42592938741048175,0.4252541859944661,0.3899923960367839,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240707_3_0,2024-07-07,st-4,Teku,7.972121238708496E-4,0.002867072820663452,0.011272311210632324,0.42464955647786456,0.42592938741048175,0.4252541859944661,0.3899923960367839,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240707_4_0,2024-07-07,st-1,Chovar,7.972121238708496E-4,0.002867072820663452,0.011272311210632324,0.42464955647786456,0.42592938741048175,0.4252541859944661,0.3899923960367839,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240708_0_0,2024-07-08,st-2,Sundarijal,0.0016098245978355408,0.0028045177459716797,0.010539516806602478,0.42548497517903644,0.42653973897298175,0.42538897196451825,0.40900929768880206,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240708_1_0,2024-07-08,st-3,Gokarna,0.0011417418718338013,0.0010983049869537354,0.009026572108268738,0.4247137705485026,0.426181157430013,0.4248046875,0.39947064717610675,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240708_2_0,2024-07-08,st-5,Pashupati,8.885115385055542E-4,0.0016827136278152466,0.008646190166473389,0.4227517445882161,0.424770991007487,0.423797607421875,0.39302953084309894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240708_3_0,2024-07-08,st-4,Teku,8.885115385055542E-4,0.0016827136278152466,0.008646190166473389,0.4227517445882161,0.424770991007487,0.423797607421875,0.39302953084309894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240708_4_0,2024-07-08,st-1,Chovar,8.885115385055542E-4,0.0016827136278152466,0.008646190166473389,0.4227517445882161,0.424770991007487,0.423797607421875,0.39302953084309894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240709_0_0,2024-07-09,st-2,Sundarijal,0.0018396824598312378,0.004514068365097046,0.013543346524233613,0.424899419148763,0.425814946492513,0.42501195271809894,0.41107749938964844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240709_1_0,2024-07-09,st-3,Gokarna,0.0012854114174842834,0.0021681934595108032,0.01130157113074759,0.4243125915527344,0.42531394958496094,0.42421404520670575,0.4019330342610677,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240709_2_0,2024-07-09,st-5,Pashupati,9.886473417282104E-4,0.004563197493553162,0.012904161214823517,0.4224707285563151,0.4236462910970052,0.42240269978841144,0.3954245249430339,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240709_3_0,2024-07-09,st-4,Teku,9.886473417282104E-4,0.004563197493553162,0.012904161214823517,0.4224707285563151,0.4236462910970052,0.42240269978841144,0.3954245249430339,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240709_4_0,2024-07-09,st-1,Chovar,9.886473417282104E-4,0.004563197493553162,0.012904161214823517,0.4224707285563151,0.4236462910970052,0.42240269978841144,0.3954245249430339,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240710_0_0,2024-07-10,st-2,Sundarijal,0.0023133456707000732,0.03399305045604706,0.04902803897857666,0.42793846130371094,0.42876307169596356,0.4288495381673177,0.4141979217529297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240710_1_0,2024-07-10,st-3,Gokarna,0.0018948838114738464,0.014239281415939331,0.028510481119155884,0.4276053110758464,0.42848777770996094,0.4274667104085286,0.4049218495686849,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240710_2_0,2024-07-10,st-5,Pashupati,0.0013176128268241882,0.010768339037895203,0.023225635290145874,0.4270833333333333,0.4274889628092448,0.4246381123860677,0.39806238810221356,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240710_3_0,2024-07-10,st-4,Teku,0.0013176128268241882,0.010768339037895203,0.023225635290145874,0.4270833333333333,0.4274889628092448,0.4246381123860677,0.39806238810221356,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240710_4_0,2024-07-10,st-1,Chovar,0.0013176128268241882,0.010768339037895203,0.023225635290145874,0.4270833333333333,0.4274889628092448,0.4246381123860677,0.39806238810221356,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240711_0_0,2024-07-11,st-2,Sundarijal,0.0030999481678009033,0.04350295662879944,0.05853914022435447,0.4281883239746094,0.4281908671061198,0.42935943603515625,0.42019081115722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240711_1_0,2024-07-11,st-3,Gokarna,0.002313077449798584,0.030518129467964172,0.04533501267422935,0.4279187520345052,0.42845789591471356,0.429043451944987,0.41039148966471356,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240711_2_0,2024-07-11,st-5,Pashupati,0.0015470236539840698,0.02704450488090515,0.04097532033910056,0.4280325571695964,0.4283917744954427,0.4272937774658203,0.4024340311686198,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240711_3_0,2024-07-11,st-4,Teku,0.0015470236539840698,0.02704450488090515,0.04097532033910056,0.4280325571695964,0.4283917744954427,0.4272937774658203,0.4024340311686198,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240711_4_0,2024-07-11,st-1,Chovar,0.0015470236539840698,0.02704450488090515,0.04097532033910056,0.4280325571695964,0.4283917744954427,0.4272937774658203,0.4024340311686198,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240712_0_0,2024-07-12,st-2,Sundarijal,0.004467502236366272,0.14067086577415466,0.15324258208274344,0.42890485127766925,0.42888641357421875,0.4292291005452474,0.4247779846191406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240712_1_0,2024-07-12,st-3,Gokarna,0.0030179768800735474,0.18979546427726746,0.2038127422332714,0.42822710673014325,0.42887306213378906,0.4291973114013672,0.4158852895100911,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240712_2_0,2024-07-12,st-5,Pashupati,0.00223686546087265,0.15360450744628906,0.16848921179770926,0.4281330108642578,0.42894617716471356,0.4289531707763672,0.4074408213297526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240712_3_0,2024-07-12,st-4,Teku,0.00223686546087265,0.15360450744628906,0.16848921179770926,0.4281330108642578,0.42894617716471356,0.4289531707763672,0.4074408213297526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240712_4_0,2024-07-12,st-1,Chovar,0.00223686546087265,0.15360450744628906,0.16848921179770926,0.4281330108642578,0.42894617716471356,0.4289531707763672,0.4074408213297526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240713_0_0,2024-07-13,st-2,Sundarijal,0.00587579607963562,0.033604830503463745,0.04307350516319275,0.4268321990966797,0.42759068806966144,0.4288533528645833,0.4271081288655599,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240713_1_0,2024-07-13,st-3,Gokarna,0.0038816258311271667,0.03825405240058899,0.04849524796009064,0.4266681671142578,0.4275213877360026,0.42856597900390625,0.419833501180013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240713_2_0,2024-07-13,st-5,Pashupati,0.0027783438563346863,0.03306412696838379,0.04416555166244507,0.42629559834798175,0.4271767934163411,0.4282976786295573,0.41297149658203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240713_3_0,2024-07-13,st-4,Teku,0.0027783438563346863,0.03306412696838379,0.04416555166244507,0.42629559834798175,0.4271767934163411,0.4282976786295573,0.41297149658203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240713_4_0,2024-07-13,st-1,Chovar,0.0027783438563346863,0.03306412696838379,0.04416555166244507,0.42629559834798175,0.4271767934163411,0.4282976786295573,0.41297149658203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240714_0_0,2024-07-14,st-2,Sundarijal,0.006776876747608185,0.008723348379135132,0.02012998759746054,0.4253654479980469,0.4260355631510417,0.42759259541829425,0.4277788798014323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240714_1_0,2024-07-14,st-3,Gokarna,0.0045959800481796265,0.006739601492881775,0.01800242960452536,0.42478370666503906,0.4258569081624349,0.4276885986328125,0.4216423034667969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240714_2_0,2024-07-14,st-5,Pashupati,0.0035419613122940063,0.007469505071640015,0.018324473500246796,0.42395782470703125,0.4254811604817708,0.42675145467122394,0.4154001871744792,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240714_3_0,2024-07-14,st-4,Teku,0.0035419613122940063,0.007469505071640015,0.018324473500246796,0.42395782470703125,0.4254811604817708,0.42675145467122394,0.4154001871744792,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240714_4_0,2024-07-14,st-1,Chovar,0.0035419613122940063,0.007469505071640015,0.018324473500246796,0.42395782470703125,0.4254811604817708,0.42675145467122394,0.4154001871744792,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240715_0_0,2024-07-15,st-2,Sundarijal,0.008604861795902252,0.010299354791641235,0.024443084001536164,0.42773691813151044,0.42775408426920575,0.42924245198567706,0.42888641357421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240715_1_0,2024-07-15,st-3,Gokarna,0.005533985793590546,0.0013878941535949707,0.01182540655135611,0.42546526590983075,0.4257456461588542,0.4277381896972656,0.4235235850016276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240715_2_0,2024-07-15,st-5,Pashupati,0.003998570144176483,0.0028834491968154907,0.01253222823142508,0.42481231689453125,0.4254163106282552,0.42705663045247394,0.4175097147623698,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240715_3_0,2024-07-15,st-4,Teku,0.003998570144176483,0.0028834491968154907,0.01253222823142508,0.42481231689453125,0.4254163106282552,0.42705663045247394,0.4175097147623698,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240715_4_0,2024-07-15,st-1,Chovar,0.003998570144176483,0.0028834491968154907,0.01253222823142508,0.42481231689453125,0.4254163106282552,0.42705663045247394,0.4175097147623698,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240716_0_0,2024-07-16,st-2,Sundarijal,0.013520337641239166,0.011146441102027893,0.02473535537709992,0.4264138539632161,0.42687416076660156,0.4267985026041667,0.4294420878092448,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240716_1_0,2024-07-16,st-3,Gokarna,0.008730806410312653,0.0025061219930648804,0.013560780882738044,0.42431068420410156,0.4251976013183594,0.4251181284586589,0.42446327209472656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240716_2_0,2024-07-16,st-5,Pashupati,0.005152620375156403,0.004186421632766724,0.013793417811296393,0.4219532012939453,0.4230397542317708,0.42569732666015625,0.41899681091308594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240716_3_0,2024-07-16,st-4,Teku,0.005152620375156403,0.004186421632766724,0.013793417811296393,0.4219532012939453,0.4230397542317708,0.42569732666015625,0.41899681091308594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240716_4_0,2024-07-16,st-1,Chovar,0.005152620375156403,0.004186421632766724,0.013793417811296393,0.4219532012939453,0.4230397542317708,0.42569732666015625,0.41899681091308594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240717_0_0,2024-07-17,st-2,Sundarijal,0.008738033473491669,0.006724253296852112,0.018675267696380615,0.4269510904947917,0.42759450276692706,0.4269116719563802,0.42920557657877606,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240717_1_0,2024-07-17,st-3,Gokarna,0.005769878625869751,0.0012035965919494629,0.010059386491775513,0.423614501953125,0.4245491027832031,0.4262104034423828,0.4249655405680339,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240717_2_0,2024-07-17,st-5,Pashupati,0.005193985998630524,0.0030560195446014404,0.011878907680511475,0.4237537384033203,0.4247016906738281,0.426028569539388,0.41984113057454425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240717_3_0,2024-07-17,st-4,Teku,0.005193985998630524,0.0030560195446014404,0.011878907680511475,0.4237537384033203,0.4247016906738281,0.426028569539388,0.41984113057454425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240717_4_0,2024-07-17,st-1,Chovar,0.005193985998630524,0.0030560195446014404,0.011878907680511475,0.4237537384033203,0.4247016906738281,0.426028569539388,0.41984113057454425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240718_0_0,2024-07-18,st-2,Sundarijal,0.008121460676193237,0.009704768657684326,0.020592141151325905,0.4255167643229167,0.426357905069987,0.4267050425211589,0.42895762125651044,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240718_1_0,2024-07-18,st-3,Gokarna,0.005965441465377808,0.008958160877227783,0.020922678708927833,0.42455164591471356,0.4251848856608073,0.4247385660807292,0.42528406778971356,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240718_2_0,2024-07-18,st-5,Pashupati,0.00545143336057663,0.007318660616874695,0.018434602022068702,0.4241892496744792,0.4249718983968099,0.4246838887532552,0.42043813069661456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240718_3_0,2024-07-18,st-4,Teku,0.00545143336057663,0.007318660616874695,0.018434602022068702,0.4241892496744792,0.4249718983968099,0.4246838887532552,0.42043813069661456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240718_4_0,2024-07-18,st-1,Chovar,0.00545143336057663,0.007318660616874695,0.018434602022068702,0.4241892496744792,0.4249718983968099,0.4246838887532552,0.42043813069661456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240719_0_0,2024-07-19,st-2,Sundarijal,0.012312352657318115,0.05826123058795929,0.06703161597243934,0.4243933359781901,0.4239044189453125,0.4259478251139323,0.4293333689371745,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240719_1_0,2024-07-19,st-3,Gokarna,0.005943268537521362,0.07348254323005676,0.08349775671950965,0.4256979624430339,0.4259910583496094,0.428497314453125,0.42637379964192706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240719_2_0,2024-07-19,st-5,Pashupati,0.005438104271888733,0.058949828147888184,0.06745868325225501,0.42385228474934894,0.4251168568929036,0.4277610778808594,0.42163530985514325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240719_3_0,2024-07-19,st-4,Teku,0.005438104271888733,0.058949828147888184,0.06745868325225501,0.42385228474934894,0.4251168568929036,0.4277610778808594,0.42163530985514325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240719_4_0,2024-07-19,st-1,Chovar,0.005438104271888733,0.058949828147888184,0.06745868325225501,0.42385228474934894,0.4251168568929036,0.4277610778808594,0.42163530985514325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240720_0_0,2024-07-20,st-2,Sundarijal,0.008096612989902496,0.0053342729806900024,0.017249668903435378,0.424228032430013,0.4245618184407552,0.41991297403971356,0.4287789662679036,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240720_1_0,2024-07-20,st-3,Gokarna,0.006423883140087128,0.0031633973121643066,0.01400625235566011,0.4235076904296875,0.4242407480875651,0.42626380920410156,0.42685572306315106,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240720_2_0,2024-07-20,st-5,Pashupati,0.00550428032875061,0.004529818892478943,0.01609748131760469,0.4217103322347005,0.4232171376546224,0.4244333902994792,0.42245229085286456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240720_3_0,2024-07-20,st-4,Teku,0.00550428032875061,0.004529818892478943,0.01609748131760469,0.4217103322347005,0.4232171376546224,0.4244333902994792,0.42245229085286456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240720_4_0,2024-07-20,st-1,Chovar,0.00550428032875061,0.004529818892478943,0.01609748131760469,0.4217103322347005,0.4232171376546224,0.4244333902994792,0.42245229085286456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240721_0_0,2024-07-21,st-2,Sundarijal,0.0076480284333229065,0.01591143012046814,0.029889363050358497,0.4266611735026042,0.4274463653564453,0.4273306528727214,0.4284858703613281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240721_1_0,2024-07-21,st-3,Gokarna,0.00961276888847351,0.01450560986995697,0.027983623742954933,0.4260457356770833,0.4266916910807292,0.4274940490722656,0.42780621846516925,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240721_2_0,2024-07-21,st-5,Pashupati,0.006020992994308472,0.019158795475959778,0.03180671036233207,0.42663828531901044,0.4274972279866536,0.42808087666829425,0.42348162333170575,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240721_3_0,2024-07-21,st-4,Teku,0.006020992994308472,0.019158795475959778,0.03180671036233207,0.42663828531901044,0.4274972279866536,0.42808087666829425,0.42348162333170575,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240721_4_0,2024-07-21,st-1,Chovar,0.006020992994308472,0.019158795475959778,0.03180671036233207,0.42663828531901044,0.4274972279866536,0.42808087666829425,0.42348162333170575,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240722_0_0,2024-07-22,st-2,Sundarijal,0.008926674723625183,0.0051843225955963135,0.013976502418415748,0.42391395568847656,0.42383575439453125,0.4270496368408203,0.4289773305257161,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240722_1_0,2024-07-22,st-3,Gokarna,0.007904447615146637,0.003106743097305298,0.013932424783604347,0.4247245788574219,0.4250710805257161,0.4272727966308594,0.4286231994628906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240722_2_0,2024-07-22,st-5,Pashupati,0.007663019001483917,0.004919975996017456,0.014324250817196571,0.4232076009114583,0.4234638214111328,0.42653338114420575,0.42500050862630206,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240722_3_0,2024-07-22,st-4,Teku,0.007663019001483917,0.004919975996017456,0.014324250817196571,0.4232076009114583,0.4234638214111328,0.42653338114420575,0.42500050862630206,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240722_4_0,2024-07-22,st-1,Chovar,0.007663019001483917,0.004919975996017456,0.014324250817196571,0.4232076009114583,0.4234638214111328,0.42653338114420575,0.42500050862630206,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240723_0_0,2024-07-23,st-2,Sundarijal,0.007533162832260132,0.0029542893171310425,0.012101426720619202,0.42629750569661456,0.4268480936686198,0.4247264862060547,0.42870839436848956,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240723_1_0,2024-07-23,st-3,Gokarna,0.007372915744781494,3.7379562854766846E-4,0.00828099250793457,0.4249916076660156,0.4254048665364583,0.4261341094970703,0.4286034901936849,"{""type"":""MultiPoint"",""coordinates"":[]}"
